"collaboration_group","sequence","title","authid","authname","journal_name","date"
2,"27","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58891528200","Gardarsdottir R.B.","Nature Communications","2024"
2,"28","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58891077200","Gill C.M.H.D.","Nature Communications","2024"
2,"29","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","16068412700","Glöckner A.","Nature Communications","2024"
2,"30","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","55441278600","Graf S.","Nature Communications","2024"
2,"31","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57218691109","Grigoryan A.","Nature Communications","2024"
2,"32","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","36018167900","Growiec K.","Nature Communications","2024"
2,"33","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58891077300","Hashimoto H.","Nature Communications","2024"
2,"34","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","9738313300","Hopthrow T.","Nature Communications","2024"
2,"35","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57217188968","Hřebíčková M.","Nature Communications","2024"
2,"36","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57222291777","Imada H.","Nature Communications","2024"
2,"37","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58891975800","Kamijo Y.","Nature Communications","2024"
2,"38","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","56442213100","Kapoor H.","Nature Communications","2024"
2,"39","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57949319800","Kashima Y.","Nature Communications","2024"
2,"40","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","56182003500","Khachatryan N.","Nature Communications","2024"
2,"41","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57222298224","Kharchenko N.","Nature Communications","2024"
2,"42","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57313516100","León D.","Nature Communications","2024"
2,"43","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","23985411500","Leslie L.M.","Nature Communications","2024"
2,"44","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","54408923500","Li Y.","Nature Communications","2024"
2,"45","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57189560574","Liik K.","Nature Communications","2024"
2,"46","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","39861663300","Liuzza M.T.","Nature Communications","2024"
2,"47","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","13805321900","Maitner A.T.","Nature Communications","2024"
2,"48","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57202358524","Mamidi P.","Nature Communications","2024"
2,"49","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58892443400","McArdle M.","Nature Communications","2024"
2,"50","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","55600873600","Medhioub I.","Nature Communications","2024"
2,"51","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58891077400","Teixeira M.L.M.","Nature Communications","2024"
2,"52","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57202406799","Mentser S.","Nature Communications","2024"
2,"53","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58892443500","Morales F.","Nature Communications","2024"
2,"54","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","26648935400","Narayanan J.","Nature Communications","2024"
2,"55","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58890850800","Nitta K.","Nature Communications","2024"
2,"56","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","12646394500","Nussinson R.","Nature Communications","2024"
2,"57","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57195963701","Onyedire N.G.","Nature Communications","2024"
2,"58","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","54882351700","Onyishi I.E.","Nature Communications","2024"
2,"59","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","35737831400","Osin E.","Nature Communications","2024"
2,"60","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57222291496","Özden S.","Nature Communications","2024"
2,"61","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","6507232860","Panagiotopoulou P.","Nature Communications","2024"
2,"62","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57211287841","Pereverziev O.","Nature Communications","2024"
2,"63","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","15835817800","Perez-Floriano L.R.","Nature Communications","2024"
2,"64","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","6602425659","Pirttilä-Backman A.M.","Nature Communications","2024"
2,"65","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","55376519900","Pogosyan M.","Nature Communications","2024"
2,"66","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","6507327676","Raver J.","Nature Communications","2024"
2,"67","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","36162097100","Reyna C.","Nature Communications","2024"
2,"68","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57189339302","Rodrigues R.B.","Nature Communications","2024"
2,"69","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","56055864400","Romanò S.","Nature Communications","2024"
2,"70","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57200148452","Romero P.P.","Nature Communications","2024"
2,"71","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","26537998500","Sakki I.","Nature Communications","2024"
2,"72","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","55461655500","Sánchez A.","Nature Communications","2024"
2,"73","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57218690961","Sherbaji S.","Nature Communications","2024"
2,"74","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","7102222039","Simpson B.","Nature Communications","2024"
2,"75","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57204426562","Spadoni L.","Nature Communications","2024"
2,"76","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57217604327","Stamkou E.","Nature Communications","2024"
2,"77","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","55927816700","Travaglino G.A.","Nature Communications","2024"
2,"78","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","7004460194","Van Lange P.A.M.","Nature Communications","2024"
2,"79","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58890850900","Winata F.F.","Nature Communications","2024"
2,"80","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57194711750","Zein R.A.","Nature Communications","2024"
2,"81","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","57222293681","Zhang Q.P.","Nature Communications","2024"
2,"82","Changes in social norms during the early stages of the COVID-19 pandemic across 43 countries","58890851000","Eriksson K.","Nature Communications","2024"
3,"1","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","58202017200","Solera-Rico A.","Nature Communications","2024"
3,"2","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","57190061692","Sanmiguel Vila C.","Nature Communications","2024"
3,"3","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","58890521600","Gómez-López M.","Nature Communications","2024"
3,"4","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","58202725300","Wang Y.","Nature Communications","2024"
3,"5","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","58115598200","Almashjary A.","Nature Communications","2024"
3,"6","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","56376107100","Dawson S.T.M.","Nature Communications","2024"
3,"7","β-Variational autoencoders and transformers for reduced-order modelling of fluid flows","55553485100","Vinuesa R.","Nature Communications","2024"
4,"1","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","57223910427","Espinós H.","Communications Physics","2024"
4,"2","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","57216361868","Munuera-Javaloy C.","Communications Physics","2024"
4,"3","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","57713703800","Panadero I.","Communications Physics","2024"
4,"4","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","6601954386","Acedo P.","Communications Physics","2024"
4,"5","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","55612549800","Puebla R.","Communications Physics","2024"
4,"6","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","58849137800","Casanova J.","Communications Physics","2024"
4,"7","Enhancing polarization transfer from nitrogen-vacancy centers to external nuclear spins via dangling bond mediators","32267685800","Torrontegui E.","Communications Physics","2024"
5,"1","Variationally consistent Elishakoff beam theory: Two finite element implementations and application to flexural wave propagation in carbon nanotubes","57218458638","Gómez-Silva F.","Journal of Sound and Vibration","2024"
5,"2","Variationally consistent Elishakoff beam theory: Two finite element implementations and application to flexural wave propagation in carbon nanotubes","6701856469","Askes H.","Journal of Sound and Vibration","2024"
6,"1","Critical behaviour of the contact angle within nonwetting gaps","7102939788","Parry A.O.","Journal of Physics Condensed Matter","2024"
6,"2","Critical behaviour of the contact angle within nonwetting gaps","57214065465","Malijevský A.","Journal of Physics Condensed Matter","2024"
6,"3","Critical behaviour of the contact angle within nonwetting gaps","6604001211","Rascón C.","Journal of Physics Condensed Matter","2024"
7,"1","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","58834861600","Castro E.R.","IEEE Transactions on Applied Superconductivity","2024"
7,"2","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","55887109800","Santillana I.A.","IEEE Transactions on Applied Superconductivity","2024"
7,"3","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","6701652032","Sgobba S.","IEEE Transactions on Applied Superconductivity","2024"
7,"4","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","7005179230","Izquierdo G.A.","IEEE Transactions on Applied Superconductivity","2024"
7,"5","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","58401157400","Bonnin S.","IEEE Transactions on Applied Superconductivity","2024"
7,"6","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","58833636900","Bampton T.","IEEE Transactions on Applied Superconductivity","2024"
7,"7","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","8594626000","Prin H.","IEEE Transactions on Applied Superconductivity","2024"
7,"8","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","7003278914","Todesco E.","IEEE Transactions on Applied Superconductivity","2024"
7,"9","Weld Qualification of the Cold Mass of the Superconducting Quadrupoles Magnets (MQXF) for the HL-LHC Project","6603191513","Navas E.M.R.","IEEE Transactions on Applied Superconductivity","2024"
8,"1","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","57240787700","Gijare M.S.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"2","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","57241326500","Chaudhari S.R.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"3","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","56605117800","Ekar S.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"4","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","56386846700","Shaikh S.F.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"5","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","57204659532","Al-Enizi A.M.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"6","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","57193531611","Pandit B.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
8,"7","Green synthesis of reduced graphene oxide (rGO) and its applications in non-enzymatic electrochemical glucose sensors","15072874300","Garje A.D.","Journal of Photochemistry and Photobiology A: Chemistry","2024"
9,"1","A radial basis function partition of unity method for steady flow simulations","57202997859","Bernal F.","Journal of Computational Physics","2024"
9,"2","A radial basis function partition of unity method for steady flow simulations","41561947100","Safdari-Vaighani A.","Journal of Computational Physics","2024"
9,"3","A radial basis function partition of unity method for steady flow simulations","7202724961","Larsson E.","Journal of Computational Physics","2024"
10,"1","Matrix product operator algebras II: phases of matter for 1D mixed states","57219789087","Ruiz-de-Alarcón A.","Letters in Mathematical Physics","2024"
10,"2","Matrix product operator algebras II: phases of matter for 1D mixed states","57199236253","Garre-Rubio J.","Letters in Mathematical Physics","2024"
10,"3","Matrix product operator algebras II: phases of matter for 1D mixed states","56503161100","Molnár A.","Letters in Mathematical Physics","2024"
10,"4","Matrix product operator algebras II: phases of matter for 1D mixed states","55909359400","Pérez-García D.","Letters in Mathematical Physics","2024"
11,"1","Adaptive multi-stage integration schemes for Hamiltonian Monte Carlo","58079769200","Nagar L.","Journal of Computational Physics","2024"
11,"2","Adaptive multi-stage integration schemes for Hamiltonian Monte Carlo","56461393500","Fernández-Pendás M.","Journal of Computational Physics","2024"
11,"3","Adaptive multi-stage integration schemes for Hamiltonian Monte Carlo","6701308500","Sanz-Serna J.M.","Journal of Computational Physics","2024"
11,"4","Adaptive multi-stage integration schemes for Hamiltonian Monte Carlo","6602614260","Akhmatskaya E.","Journal of Computational Physics","2024"
12,"1","An implicit, conservative electrostatic particle-in-cell algorithm for paraxial magnetic nozzles","57646363900","Jiménez P.","Journal of Computational Physics","2024"
12,"2","An implicit, conservative electrostatic particle-in-cell algorithm for paraxial magnetic nozzles","56250609200","Chacón L.","Journal of Computational Physics","2024"
12,"3","An implicit, conservative electrostatic particle-in-cell algorithm for paraxial magnetic nozzles","55804971600","Merino M.","Journal of Computational Physics","2024"
13,"1","A new perspective on nonholonomic brackets and Hamilton–Jacobi theory","7102467336","de León M.","Journal of Geometry and Physics","2024"
13,"2","A new perspective on nonholonomic brackets and Hamilton–Jacobi theory","56514076700","Lainz M.","Journal of Geometry and Physics","2024"
13,"3","A new perspective on nonholonomic brackets and Hamilton–Jacobi theory","57222113719","López-Gordón A.","Journal of Geometry and Physics","2024"
13,"4","A new perspective on nonholonomic brackets and Hamilton–Jacobi theory","7005957516","Marrero J.C.","Journal of Geometry and Physics","2024"
14,"1","Evaporation of binary liquids from a capillary tube","57222178212","Thayyil Raju L.","Journal of Fluid Mechanics","2024"
14,"2","Evaporation of binary liquids from a capillary tube","55931738600","Diddens C.","Journal of Fluid Mechanics","2024"
14,"3","Evaporation of binary liquids from a capillary tube","9845435800","Rodríguez-Rodríguez J.","Journal of Fluid Mechanics","2024"
14,"4","Evaporation of binary liquids from a capillary tube","57209328681","Van Der Linden M.N.","Journal of Fluid Mechanics","2024"
14,"5","Evaporation of binary liquids from a capillary tube","8918489500","Zhang X.","Journal of Fluid Mechanics","2024"
14,"6","Evaporation of binary liquids from a capillary tube","7005589198","Lohse D.","Journal of Fluid Mechanics","2024"
14,"7","Evaporation of binary liquids from a capillary tube","56577741600","Sen U.","Journal of Fluid Mechanics","2024"
15,"1","Self-tuning model predictive control for wake flows","58858516900","Marra L.","Journal of Fluid Mechanics","2024"
15,"2","Self-tuning model predictive control for wake flows","57211446581","Meilán-Vila A.","Journal of Fluid Mechanics","2024"
15,"3","Self-tuning model predictive control for wake flows","37123621500","Discetti S.","Journal of Fluid Mechanics","2024"
16,"1","Euclidean self-dual gravity: Ashtekar variables without gauge fixing","57201619875","Barbero G. J.F.","Physical Review D","2024"
16,"2","Euclidean self-dual gravity: Ashtekar variables without gauge fixing","57226669572","Basquens M.","Physical Review D","2024"
16,"3","Euclidean self-dual gravity: Ashtekar variables without gauge fixing","6701860499","Villaseñor E.J.S.","Physical Review D","2024"
17,"1","Shortcuts of Freely Relaxing Systems Using Equilibrium Physical Observables","57219759364","Pemartín I.G.A.","Physical Review Letters","2024"
17,"2","Shortcuts of Freely Relaxing Systems Using Equilibrium Physical Observables","57203546066","Mompó E.","Physical Review Letters","2024"
17,"3","Shortcuts of Freely Relaxing Systems Using Equilibrium Physical Observables","53866786600","Lasanta A.","Physical Review Letters","2024"
17,"4","Shortcuts of Freely Relaxing Systems Using Equilibrium Physical Observables","57191836588","Martín-Mayor V.","Physical Review Letters","2024"
17,"5","Shortcuts of Freely Relaxing Systems Using Equilibrium Physical Observables","7201384106","Salas J.","Physical Review Letters","2024"
18,"1","A noise monitoring system with domain adaptation based on standard parameters measured by sound analyzers","57203410157","Molina-Moreno M.","Applied Acoustics","2024"
18,"2","A noise monitoring system with domain adaptation based on standard parameters measured by sound analyzers","57039115900","de la Prida D.","Applied Acoustics","2024"
18,"3","A noise monitoring system with domain adaptation based on standard parameters measured by sound analyzers","24777876200","Azpicueta-Ruiz L.A.","Applied Acoustics","2024"
18,"4","A noise monitoring system with domain adaptation based on standard parameters measured by sound analyzers","9844650600","Pedrero A.","Applied Acoustics","2024"
19,"1","Thrust measurements of a waveguide electron cyclotron resonance thruster","58028440500","Inchingolo M.R.","Journal of Applied Physics","2024"
19,"2","Thrust measurements of a waveguide electron cyclotron resonance thruster","55804971600","Merino M.","Journal of Applied Physics","2024"
19,"3","Thrust measurements of a waveguide electron cyclotron resonance thruster","57199509612","Wijnen M.","Journal of Applied Physics","2024"
19,"4","Thrust measurements of a waveguide electron cyclotron resonance thruster","57190857358","Navarro-Cavallé J.","Journal of Applied Physics","2024"
20,"1","Influence of immersed particles on the stability of the liquid-liquid interface in a two-layer channel flow","57244345100","Ruiz-Martín D.","Journal of Fluid Mechanics","2024"
20,"2","Influence of immersed particles on the stability of the liquid-liquid interface in a two-layer channel flow","56366022100","Rivero-Rodríguez J.","Journal of Fluid Mechanics","2024"
20,"3","Influence of immersed particles on the stability of the liquid-liquid interface in a two-layer channel flow","12783533200","Sánchez-Sanz M.","Journal of Fluid Mechanics","2024"
21,"1","Towards a Lithium Niobate Photonic Integrated Circuit for Quantum Sensing Applications","57211620999","César-Cuello J.","Photonics","2024"
21,"2","Towards a Lithium Niobate Photonic Integrated Circuit for Quantum Sensing Applications","58959934300","Carnoto I.","Photonics","2024"
21,"3","Towards a Lithium Niobate Photonic Integrated Circuit for Quantum Sensing Applications","15841810400","García-Muñoz L.E.","Photonics","2024"
21,"4","Towards a Lithium Niobate Photonic Integrated Circuit for Quantum Sensing Applications","7003910408","Carpintero G.","Photonics","2024"
22,"1","Universal fluctuations of global geometrical measurements in planar clusters","7801640973","Santalla S.N.","Physical Review E","2024"
22,"2","Universal fluctuations of global geometrical measurements in planar clusters","57219528029","Domenech I.Á.","Physical Review E","2024"
22,"3","Universal fluctuations of global geometrical measurements in planar clusters","57218218473","Villarrubia D.","Physical Review E","2024"
22,"4","Universal fluctuations of global geometrical measurements in planar clusters","6701365519","Cuerno R.","Physical Review E","2024"
22,"5","Universal fluctuations of global geometrical measurements in planar clusters","6507095229","Rodríguez-Laguna J.","Physical Review E","2024"
23,"1","Optimizing edge-state transfer in a Su-Schrieffer-Heeger chain via hybrid analog-digital strategies","57189985601","Romero S.V.","Physical Review Applied","2024"
23,"2","Optimizing edge-state transfer in a Su-Schrieffer-Heeger chain via hybrid analog-digital strategies","57192181095","Chen X.","Physical Review Applied","2024"
23,"3","Optimizing edge-state transfer in a Su-Schrieffer-Heeger chain via hybrid analog-digital strategies","7003593500","Platero G.","Physical Review Applied","2024"
23,"4","Optimizing edge-state transfer in a Su-Schrieffer-Heeger chain via hybrid analog-digital strategies","23979241900","Ban Y.","Physical Review Applied","2024"
24,"1","Design of Sustainable Aluminium-Based Feedstocks for Composite Extrusion Modelling (CEM)","58938535000","Aguilar-García J.L.","Materials","2024"
24,"2","Design of Sustainable Aluminium-Based Feedstocks for Composite Extrusion Modelling (CEM)","58775021100","Lorenzo E.T.","Materials","2024"
24,"3","Design of Sustainable Aluminium-Based Feedstocks for Composite Extrusion Modelling (CEM)","6602626595","Jimenez-Morales A.","Materials","2024"
24,"4","Design of Sustainable Aluminium-Based Feedstocks for Composite Extrusion Modelling (CEM)","6603191513","Ruíz-Navas E.M.","Materials","2024"
25,"1","Terahertz radar with all-dielectric leaky-wave antenna","57226880567","Lees H.","APL Photonics","2024"
25,"2","Terahertz radar with all-dielectric leaky-wave antenna","56024928700","Headland D.","APL Photonics","2024"
25,"3","Terahertz radar with all-dielectric leaky-wave antenna","58934328000","Murakami S.","APL Photonics","2024"
25,"4","Terahertz radar with all-dielectric leaky-wave antenna","58858030100","Fujita M.","APL Photonics","2024"
25,"5","Terahertz radar with all-dielectric leaky-wave antenna","13407301700","Withayachumnankul W.","APL Photonics","2024"
26,"1","A Vibration Analysis for the Evaluation of Fuel Rail Pressure and Mass Air Flow Sensors on a Diesel Engine: Strategies for Predictive Maintenance","58220555400","Mafla-Yépez C.","Sensors","2024"
26,"2","A Vibration Analysis for the Evaluation of Fuel Rail Pressure and Mass Air Flow Sensors on a Diesel Engine: Strategies for Predictive Maintenance","6602639608","Castejon C.","Sensors","2024"
26,"3","A Vibration Analysis for the Evaluation of Fuel Rail Pressure and Mass Air Flow Sensors on a Diesel Engine: Strategies for Predictive Maintenance","36174329800","Rubio H.","Sensors","2024"
26,"4","A Vibration Analysis for the Evaluation of Fuel Rail Pressure and Mass Air Flow Sensors on a Diesel Engine: Strategies for Predictive Maintenance","58933066100","Morales C.","Sensors","2024"
27,"1","DONES EVO: Risk mitigation for the IFMIF-DONES facility","55512806700","Weber M.","Nuclear Materials and Energy","2024"
27,"2","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57214364534","Marchena A.","Nuclear Materials and Energy","2024"
27,"3","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57210163267","Aguilar J.","Nuclear Materials and Energy","2024"
27,"4","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58921575100","Ballesteros N.","Nuclear Materials and Energy","2024"
27,"5","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58921338200","Cobo I.","Nuclear Materials and Energy","2024"
27,"6","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58504305700","Echeverría A.","Nuclear Materials and Energy","2024"
27,"7","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57215524746","Esperante D.","Nuclear Materials and Energy","2024"
27,"8","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57211948214","Fernández E.","Nuclear Materials and Energy","2024"
27,"9","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57211023244","García A.","Nuclear Materials and Energy","2024"
27,"10","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58921338300","García T.","Nuclear Materials and Energy","2024"
27,"11","DONES EVO: Risk mitigation for the IFMIF-DONES facility","55907381900","Garcinuño B.","Nuclear Materials and Energy","2024"
27,"12","DONES EVO: Risk mitigation for the IFMIF-DONES facility","56050294000","Gavela D.","Nuclear Materials and Energy","2024"
27,"13","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57226889489","Gil P.","Nuclear Materials and Energy","2024"
27,"14","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57640740700","Gómez A.","Nuclear Materials and Energy","2024"
27,"15","DONES EVO: Risk mitigation for the IFMIF-DONES facility","8687463600","Gutiérrez L.","Nuclear Materials and Energy","2024"
27,"16","DONES EVO: Risk mitigation for the IFMIF-DONES facility","14024381000","Ibarra A.","Nuclear Materials and Energy","2024"
27,"17","DONES EVO: Risk mitigation for the IFMIF-DONES facility","57216846892","Iriarte D.","Nuclear Materials and Energy","2024"
27,"18","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58921430100","Lázaro A.","Nuclear Materials and Energy","2024"
27,"19","DONES EVO: Risk mitigation for the IFMIF-DONES facility","58107575200","Lorenzo R.","Nuclear Materials and Energy","2024"
